19120000-3;19120000-3
19130000-6;19130000-6
19131000-3;19131000-3
19132000-0;19132000-0
19133000-7;19133000-7
19140000-9;19140000-9
19141000-6;19141000-6
19142000-3;19142000-3
19143000-0;19143000-0
19144000-7;19144000-7
19150000-2;19610000-5
19200000-8;18900000-8
19210000-1;18910000-1
19211000-8;18911000-8
19212000-5;18912000-5
19213000-2;18913000-2
19220000-4;18920000-4
19221000-1;18921000-1
19222000-8;18939000-0
19223000-5;18923000-5
19223100-6;18923100-6
19223200-7;18923200-7
19224000-2;18924000-2
19225000-9;18925000-9
19225100-0;18925100-0
19225200-1;18925200-1
19229000-7;18929000-7
19230000-7;19160000-5
19240000-0;19170000-8
19300000-9;18800000-7
19310000-2;18810000-0
19311000-9;18811000-7
19312000-6;18812000-4
19312100-7;18812100-5
19312200-8;18812200-6
19312300-9;18812300-7
19312400-0;18812400-8
19313000-3;18813000-1
19313100-4;18813100-2
19313200-5;18813200-3
19313300-6;18813300-4
19314000-0;18814000-8
19315000-7;18815000-5
19315100-8;18815100-6
19315200-9;18815200-7
19315300-0;18815300-8
19315400-1;18815400-9
19316000-4;18816000-2
19320000-5;18820000-3
19321000-2;18821000-0
19321100-3;18821100-1
19322000-9;18822000-7
19323000-6;18823000-4
19324000-3;18824000-1
19330000-8;18830000-6
19331000-5;18831000-3
19332000-2;18832000-0
19332100-3;18832100-1
19340000-1;18840000-9
19341000-8;18841000-6
19342000-5;18842000-3
19343000-2;18843000-0
20000000-6;03410000-7
20100000-7;34947100-8
20110000-0;34947100-8
20111000-7;34947100-8
20112000-4;34947200-9
20120000-3;03419200-2
20130000-6;03415000-2
20131000-3;34928220-6
20140000-9;03418100-4
20150000-2;44112240-2
20160000-5;03410000-7
20161000-2;03410000-7
20161100-3;44212225-2
20170000-8;03417100-7
20200000-8;03410000-7
20210000-1;30195000-2
20211000-8;44191100-6
20212000-5;44191200-7
20213000-2;44191300-8
20214000-9;44191400-9
20215000-6;44175000-7
20216000-3;44175000-7
20220000-4;44191500-0
20300000-9;44220000-8
20310000-2;44220000-8
20311000-9;44221100-6
20311100-0;44221120-2
20312000-6;44221200-7
20313000-3;44191600-1
20320000-5;44230000-1
20321000-2;44231000-8
20322000-9;44232000-5
20323000-6;44233000-2
20330000-8;44211000-2
20400000-0;44140000-3
20410000-3;44619000-2
20411000-0;44614000-7
20411100-1;44619100-3
20411200-2;44619200-4
20412000-7;44619300-5
20412100-8;44619400-6
20412200-9;44618500-0
20413000-4;44617000-8
20420000-6;44143000-4
20421000-3;44619500-7
20500000-1;03410000-7
20510000-4;03410000-7
20511000-1;44514100-7
20512000-8;44512930-0
20513000-5;44514200-8
20514000-2;44142000-7
20515000-9;39296100-4
20520000-7;03430000-3
20521000-4;03432000-7
20521100-5;03432100-8
20522000-1;03431000-0
20522100-2;44111700-8
21000000-3;30197600-2
21100000-4;03460000-2
21110000-7;03460000-2
21111000-4;03461000-9
21111100-5;03461100-0
21120000-0;30197600-2
21121000-7;22990000-6
21121100-8;22991000-3
21121200-9;22992000-0
21121300-0;22993000-7
21121310-3;22993100-8
21121320-6;22993200-9
21121330-9;22993300-0
21122000-4;37823800-1
21122100-5;37823800-1
21122200-6;37823900-2
21124000-8;37823000-3
21124100-9;37823100-4
21124200-0;37823200-5
21124300-1;37823300-6
21124400-2;37823400-7
21124500-3;37823500-8
21124600-4;37823600-9
21124700-5;37823700-0
21125000-5;30197600-2
21125100-6;30197610-5
21125300-8;30197620-8
21125400-9;30197630-1
21125600-1;30197640-4
21125610-4;30197641-1
21125690-8;30197642-8
21125691-5;30197643-5
21125692-2;30197644-2
21126000-2;30197600-2
21200000-5;30197600-2
21210000-8;22993400-1
21211000-5;44613000-0
21211100-6;44617000-8
21211110-9;44617000-8
21211120-2;30199500-5
21211200-7;18930000-7
21211210-0;18937000-6
21211220-3;18937100-7
21211230-6;34741600-9
21220000-1;33760000-5
21221000-8;33760000-5
21221100-9;33761000-2
21221200-0;33762000-9
21221300-1;33763000-6
21221400-2;33764000-3
21222000-5;33770000-8
21222100-6;33771000-5
21222110-9;33771100-6
21222120-2;33751000-9
21222121-9;33771200-7
21222200-7;33198000-4
21222210-0;33198100-5
21222220-3;33198200-6
21222300-8;33772000-2
21230000-4;30199000-0
21231000-1;30199100-1
21231100-2;30199110-4
21231200-3;30199120-7
21231300-4;30199130-0
21231400-5;30199140-3
21232000-8;30199200-2
21232100-9;30199210-5
21232200-0;30199220-8
21232300-1;30199230-1
21233000-5;30199300-3
21233100-6;30199310-6
21233200-7;30199320-9
21233600-1;30199330-2
21233610-4;30199340-5
21234000-2;30199400-4
21234100-3;30199410-7
21240000-7;39190000-0
21241000-4;39191000-7
21241100-5;39191100-8
21242000-1;39192000-4
21243000-8;39193000-1
21250000-0;15994000-2
21251000-7;15994100-3
21252000-4;15994200-4
22000000-0;22000000-0
22100000-1;22100000-1
22110000-4;22110000-4
22111000-1;22111000-1
22112000-8;22112000-8
22113000-5;22113000-5
22114000-2;22114000-2
22114100-3;22114100-3
22114200-4;22114200-4
22114300-5;22114300-5
22114310-8;22114310-8
22114311-5;22114311-5
22114400-6;22114400-6
22114500-7;22114500-7
22120000-7;22120000-7
22121000-4;22121000-4
22130000-0;22130000-0
22140000-3;22140000-3
22150000-6;22150000-6
22160000-9;22160000-9
22200000-2;22200000-2
22210000-5;22210000-5
22211000-2;22211000-2
22212000-9;22212000-9
22212100-0;22212100-0
22213000-6;22213000-6
22300000-3;22300000-3
22310000-6;22310000-6
22312000-0;22312000-0
22313000-7;22313000-7
22314000-4;22314000-4
22315000-1;22315000-1
22320000-9;22320000-9
22321000-6;22321000-6
22400000-4;22400000-4
22410000-7;22410000-7
22411000-4;22411000-4
22412000-1;22412000-1
22413000-8;22413000-8
22420000-0;22420000-0
22430000-3;22430000-3
22440000-6;22440000-6
22450000-9;22450000-9
22451000-6;22451000-6
22452000-3;22452000-3
22460000-2;22460000-2
22461000-9;22461000-9
22462000-6;22462000-6
22470000-5;22470000-5
22471000-2;22471000-2
22472000-9;22472000-9
22473000-6;22473000-6
22500000-5;22500000-5
22510000-8;22510000-8
22520000-1;22520000-1
22521000-8;22521000-8
22800000-8;22800000-8
22810000-1;22810000-1
22813000-2;22813000-2
22814000-9;22814000-9
22815000-6;22815000-6
22816000-3;22816000-3
22817000-0;22817000-0
22819000-4;22819000-4
22820000-4;22820000-4
22821000-1;22821000-1
22822000-8;22822000-8
22822100-9;22822100-9
22822200-0;22822200-0
22830000-7;22830000-7
22832000-1;22832000-1
22840000-0;22840000-0
22841000-7;22841000-7
22841100-8;22841100-8
22841200-9;22841200-9
22850000-3;22850000-3
22851000-0;22851000-0
22852000-7;22852000-7
22852100-8;22852100-8
22860000-6;30199700-7
22861000-3;30199710-0
22861100-4;30199711-7
22861200-5;30199712-4
22861300-6;30199713-1
22862000-0;30199720-3
22863000-7;30199730-6
22864000-4;30199740-9
22865000-1;30199750-2
22866000-8;30199760-5
22866100-9;30199761-2
22866200-0;30199762-9
22867000-5;30199770-8
22868000-2;30199780-1
22869000-9;30199790-4
22869100-0;30199791-1
22869200-1;30199792-8
22900000-9;22900000-9
22910000-2;22453000-0
22920000-5;22454000-7
22930000-8;22455000-4
22940000-1;22456000-1
22950000-4;22457000-8
22960000-7;22458000-5
22980000-3;22459000-2
22981000-0;34980000-0
23000000-7;09100000-0
23100000-8;09100000-0
23110000-1;09130000-9
23111000-8;09130000-9
23111100-9;09131000-6
23111110-2;09131100-7
23111200-0;09132100-4
23111300-1;09132200-5
23112000-5;09222000-1
23112100-6;09222100-2
23120000-4;09130000-9
23121000-1;09134000-7
23121100-2;09134100-8
23121200-3;09134200-9
23122000-8;09135000-4
23122100-9;09135100-5
23123000-5;09211000-1
23123100-6;09211100-2
23123200-7;09211200-3
23123300-8;09211300-4
23123400-9;09211400-5
23123500-0;09211500-6
23123600-1;09211600-7
23123610-4;09211610-0
23123620-7;09211620-3
23123630-0;09211630-6
23123640-3;09211640-9
23123650-6;09211650-2
23123700-8;09211700-8
23123710-1;09211710-1
23123720-4;09211720-4
23130000-7;09211800-9
23132000-1;09211810-2
23133000-8;09211820-5
23200000-9;09120000-6
23210000-2;09122000-0
23211000-9;09122100-1
23211100-0;09122110-4
23212000-6;09122200-2
23212100-7;09122210-5
23300000-0;09221000-4
23310000-3;09221000-4
23311000-0;09221100-5
23312000-7;09221200-6
23313000-4;09221300-7
23320000-6;09221400-8
24000000-4;24000000-4
24100000-5;24000000-4
24110000-8;24100000-5
24111000-5;24110000-8
24111100-6;24111000-5
24111120-2;24111100-6
24111130-5;24111200-7
24111131-2;24111300-8
24111139-8;24111400-9
24111140-8;24111500-0
24111150-1;24111600-1
24111160-4;24111700-2
24111161-1;24111800-3
24111170-7;24111900-4
24111200-7;24112000-2
24111210-0;24112100-3
24111220-3;24112200-4
24111230-6;24112300-5
24111300-8;24113000-9
24111310-1;24113100-0
24111320-4;24113200-1
24120000-1;24200000-6
24121000-8;24210000-9
24121100-9;24211000-6
24121110-2;24211100-7
24121120-5;24211200-8
24121130-8;24211300-9
24121200-0;24212000-3
24121210-3;24212100-4
24121220-6;24212200-5
24121230-9;24212300-6
24121240-2;24212400-7
24121250-5;24212500-8
24121260-8;24212600-9
24121261-5;24212610-2
24121262-2;24212620-5
24121263-9;24212630-8
24121264-6;24212640-1
24121265-3;24212650-4
24121300-1;24213000-0
24122000-5;24220000-2
24122100-6;24221000-9
24122200-7;24222000-6
24122300-8;24223000-3
24122400-9;24224000-0
24122500-0;24225000-7
24130000-4;24310000-0
24131000-1;24311000-7
24131100-2;24311100-8
24131110-5;24311110-1
24131120-8;24311120-4
24131130-1;24311130-7
24131140-4;24311140-0
24131150-7;24311150-3
24131160-0;24311160-6
24131170-3;24311170-9
24131180-6;24311180-2
24131200-3;24311200-9
24131300-4;24311300-0
24131310-7;24311310-3
24131400-5;24311400-1
24131410-8;24311410-4
24131411-5;24311411-1
24131420-1;24311420-7
24131430-4;24311430-0
24131440-7;24311440-3
24131450-0;24311450-6
24131460-3;24311460-9
24131470-6;24311470-2
24131500-6;24311500-2
24131510-9;24311510-5
24131511-6;24311511-2
24131520-2;24311520-8
24131521-9;24311521-5
24131522-6;24311522-2
24131600-7;24311600-3
24131700-8;24311700-4
24131800-9;24311800-5
24131900-0;24311900-6
24132000-8;24312000-4
24132100-9;24312100-5
24132110-2;24312110-8
24132120-5;24312120-1
24132121-2;24312121-8
24132122-9;24312122-5
24132123-6;24312123-2
24132130-8;24312130-4
24132200-0;24312200-6
24132210-3;24312210-9
24132220-6;24312220-2
24133000-5;24313000-1
24133100-6;24313100-2
24133110-9;24313110-5
24133111-6;24313111-2
24133112-3;24313112-9
24133120-2;24313120-8
24133121-9;24313121-5
24133122-6;24313122-2
24133123-3;24313123-9
24133124-0;24313124-6
24133125-7;24313125-3
24133126-4;24313126-0
24133200-7;24313200-3
24133210-0;24313210-6
24133220-3;24313220-9
24133300-8;24313300-4
24133310-1;24313310-7
24133320-4;24313320-0
24133400-9;24313400-5
24134000-2;24314000-8
24134100-3;24314100-9
24134200-4;24314200-0
24135000-9;24315000-5
24135100-0;24315100-6
24135200-1;24315200-7
24135210-4;24315210-0
24135220-7;24315220-3
24135230-0;24315230-6
24135240-3;24315240-9
24135300-2;24315300-8
24135400-3;24315400-9
24135500-4;24315500-0
24135600-5;24315600-1
24135610-8;24315610-4
24135700-6;24315700-2
24136000-6;24316000-2
24137000-3;24317000-9
24137100-4;24317100-0
24137200-5;24317200-1
24140000-7;24320000-3
24141000-4;24321000-0
24141100-5;24321100-1
24141110-8;24321110-4
24141111-5;24321111-1
24141112-2;24321112-8
24141113-9;24321113-5
24141114-6;24321114-2
24141115-3;24321115-9
24141120-1;24321120-7
24141200-6;24321200-2
24141210-9;24321210-5
24141220-2;24321220-8
24141221-9;24321221-5
24141222-6;24321222-2
24141223-3;24321223-9
24141224-0;24321224-6
24141225-7;24321225-3
24141226-4;24321226-0
24141300-7;24321300-3
24141310-0;24321310-6
24141320-3;24321320-9
24142000-1;24322000-7
24142100-2;24322100-8
24142200-3;24322200-9
24142210-6;24322210-2
24142220-9;24322220-5
24142300-4;24322300-0
24142310-7;24322310-3
24142320-0;24322320-6
24142400-5;24322400-1
24142500-6;24322500-2
24142510-9;24322510-5
24143000-8;24323000-4
24143100-9;24323100-5
24143200-0;24323200-6
24143210-3;24323210-9
24143220-6;24323220-2
24143300-1;24323300-7
24143310-4;24323310-0
24143320-7;24323320-3
24143400-2;24323400-8
24144000-5;24324000-1
24144100-6;24324100-2
24144200-7;24324200-3
24144300-8;24324300-4
24144400-9;24324400-5
24145000-2;24325000-8
24146000-9;24326000-5
24146100-0;24326100-6
24146200-1;24326200-7
24146300-2;24326300-8
24146310-5;24326310-1
24146320-8;24326320-4
24147000-6;24327000-2
24147100-7;24327100-3
24147200-8;24327200-4
24147300-9;24327300-5
24147310-2;24327310-8
24147311-9;24327311-5
24147320-5;24327320-1
24147330-8;24327330-4
24147400-0;24327400-6
24147500-1;24327500-7
24150000-0;24400000-8
24151000-7;24410000-1
24151100-8;24411000-8
24151110-1;24411100-9
24151200-9;24412000-5
24151300-0;24413000-2
24151310-3;24413100-3
24151320-6;24413200-4
24151330-9;24413300-5
24152000-4;24420000-4
24152100-5;24421000-1
24152200-6;24422000-8
24154000-8;24430000-7
24158000-6;24440000-0
24160000-3;24500000-9
24161000-0;24510000-2
24162000-7;24520000-5
24163000-4;24530000-8
24164000-1;24540000-1
24164100-2;24541000-8
24164200-3;24542000-5
24165000-8;24550000-4
24166000-5;24560000-7
24167000-2;24570000-0
24168000-9;24580000-3
24169000-6;24590000-6
24170000-6;19710000-6
24180000-9;24965000-6
24200000-6;24450000-3
24210000-9;24451000-0
24220000-2;24452000-7
24230000-5;24453000-4
24240000-8;24454000-1
24250000-1;24455000-8
24260000-4;24456000-5
24270000-7;24457000-2
24300000-7;44800000-8
24310000-0;44810000-1
24311000-7;44811000-8
24312000-4;44812000-5
24312100-5;44812100-6
24312200-6;44812200-7
24312210-9;44812210-0
24312220-2;44812220-3
24312300-7;44812300-8
24312310-0;44812310-1
24312320-3;44812320-4
24312400-8;44812400-9
24320000-3;44820000-4
24330000-6;22600000-6
24331000-3;22610000-9
24331100-4;22611000-6
24331200-5;22612000-3
24340000-9;44831000-4
24341000-6;44831100-5
24342000-3;44831200-6
24343000-0;44831300-7
24344000-7;44831400-8
24350000-2;44832000-1
24351000-9;44832100-2
24352000-6;44832200-3
24400000-8;33600000-6
24410000-1;33610000-9
24411000-8;33611000-6
24412000-5;33612000-3
24413000-2;33613000-0
24414000-9;33614000-7
24415000-6;33615000-4
24415100-7;33615100-5
24416000-3;33616000-1
24416100-4;33616100-2
24417000-0;33617000-8
24420000-4;33620000-2
24421000-1;33621000-9
24421100-2;33621100-0
24421200-3;33621200-1
24421300-4;33621300-2
24421400-5;33621400-3
24422000-8;33622000-6
24422100-9;33622100-7
24422200-0;33622200-8
24422300-1;33622300-9
24422400-2;33622400-0
24422500-3;33622500-1
24422600-4;33622600-2
24422700-5;33622700-3
24422800-6;33622800-4
24430000-7;33630000-5
24431000-4;33631000-2
24431100-5;33631100-3
24431110-8;33631110-6
24431200-6;33631200-4
24431300-7;33631300-5
24431400-8;33631400-6
24431500-9;33631500-7
24431600-0;33631600-8
24431700-1;33631700-9
24432000-1;33632000-9
24432100-2;33632100-0
24432200-3;33632200-1
24432300-4;33632300-2
24440000-0;33640000-8
24441000-7;33641000-5
24441100-8;33641100-6
24441200-9;33641200-7
24441300-0;33641300-8
24441400-1;33641400-9
24441410-4;33641410-2
24441420-7;33641420-5
24442000-4;33642000-2
24442100-5;33642100-3
24442200-6;33642200-4
24442300-7;33642300-5
24450000-3;33650000-1
24451000-0;33651000-8
24451100-1;33651100-9
24451200-2;33651200-0
24451300-3;33651300-1
24451400-4;33651400-2
24451500-5;33651500-3
24451510-8;33651510-6
24451520-1;33651520-9
24451600-6;33651600-4
24451610-9;33651610-7
24451620-2;33651620-0
24451630-5;33651630-3
24451640-8;33651640-6
24451650-1;33651650-9
24451660-4;33651660-2
24451670-7;33651670-5
24451680-0;33651680-8
24451690-3;33651690-1
24452000-7;33652000-5
24452100-8;33652100-6
24452200-9;33652200-7
24452300-0;33652300-8
24460000-6;33660000-4
24461000-3;33661000-1
24461100-4;33661100-2
24461200-5;33661200-3
24461300-6;33661300-4
24461400-7;33661400-5
24461500-8;33661500-6
24461600-9;33661600-7
24461700-0;33661700-8
24462000-0;33662000-8
24462100-1;33662100-9
24470000-9;33670000-7
24473000-6;33673000-8
24474000-3;33674000-5
24475000-0;33675000-2
24490000-5;33690000-3
24491000-2;33691000-0
24491100-3;33691100-1
24491200-4;33691200-2
24491300-5;33691300-3
24492000-9;33692000-7
24492100-0;33692100-8
24492200-1;33692200-9
24492210-4;33692210-2
24492300-2;33692300-0
24492400-3;33692400-1
24492500-4;33692500-2
24492510-7;33692510-5
24492600-5;33692600-3
24492700-6;33692700-4
24492800-7;33692800-5
24493000-6;33693000-4
24493100-7;33693100-5
24493200-8;33693200-6
24494000-3;33694000-1
24495000-0;33695000-8
24496000-7;33696000-5
24496100-8;33696100-6
24496200-9;33696200-7
24496300-0;33696300-8
24496400-1;33696400-9
24496500-2;33696500-0
24496600-3;33696600-1
24496700-4;33696700-2
24496800-5;33696800-3
24497000-4;33697000-2
24497100-5;33697100-3
24497110-8;33697110-6
24498000-1;33698000-9
24498100-2;33698100-0
24498200-3;33698200-1
24498300-4;33698300-2
24500000-9;39800000-0
24510000-2;24964000-9
24511000-9;39810000-3
24511100-0;39811000-0
24511300-2;39812000-7
24511310-5;39812100-8
24511320-8;39812200-9
24511330-1;39812300-0
24511340-4;39812400-1
24511350-7;39812500-2
24511400-3;39813000-4
24512000-6;39820000-6
24513000-3;39830000-9
24513100-4;33711900-6
24513200-5;39831000-6
24513210-8;39831100-7
24513290-2;39831200-8
24513291-9;39831210-1
24513292-6;39831220-4
24513293-3;39831230-7
24513294-0;39831240-0
24513295-7;39831250-3
24520000-5;33711000-7
24521000-2;33711000-7
24521100-3;33711100-8
24521110-6;33711110-1
24521120-9;33711120-4
24521200-4;33711200-9
24521300-5;33711300-0
24521400-6;33711400-1
24521500-7;33711500-2
24521600-8;33711610-6
24521700-9;33711600-3
24521800-0;33711700-4
24521900-1;33711800-5
24600000-0;24600000-0
24610000-3;24610000-3
24611000-0;24611000-0
24611100-1;24611100-1
24612000-7;24612000-7
24612100-8;24612100-8
24612200-9;24612200-9
24612300-0;24612300-0
24613000-4;24613000-4
24613100-5;24613100-5
24613200-6;24613200-6
24615000-8;24615000-8
24620000-6;24910000-6
24621000-3;24911000-3
24621200-5;24911200-5
24630000-9;24920000-9
24640000-2;24930000-2
24641000-9;24931000-9
24641200-1;24931200-1
24641210-4;24931210-4
24641220-7;24931220-7
24641230-0;24931230-0
24641240-3;24931240-3
24641250-6;24931250-6
24641260-9;24931260-9
24650000-5;30234000-8
24660000-8;24950000-8
24661000-5;24951000-5
24661100-6;24951100-6
24661110-9;24951110-9
24661120-2;24951120-2
24661130-5;24951130-5
24661200-7;24951200-7
24661210-0;24951210-0
24661220-3;24951220-3
24661230-6;24951230-6
24661300-8;24951300-8
24661310-1;24951310-1
24661311-8;24951311-8
24661400-9;24951400-9
24662000-2;24952000-2
24662100-3;24952100-3
24663000-9;24953000-9
24664000-6;24954000-6
24664100-7;24954100-7
24664200-8;24954200-8
24665000-3;24955000-3
24666000-0;24956000-0
24667000-7;24957000-7
24667100-8;24957100-8
24667200-9;24957200-9
24668000-4;24958000-4
24668100-5;24958100-5
24668200-6;24958200-6
24668300-7;24958300-7
24668400-8;24958400-8
24669000-1;24959000-1
24669100-2;24959100-2
24669200-3;24959200-3
24700000-1;19720000-9
24710000-4;19720000-9
24711000-1;19721000-6
24712000-8;19722000-3
24713000-5;19723000-0
24714000-2;19724000-7
24720000-7;19730000-2
24721000-4;19731000-9
24722000-1;19732000-6
24723000-8;19733000-3
24800000-2;24960000-1
24810000-5;24961000-8
24820000-8;24962000-5
24830000-1;24963000-2
25000000-1;19510000-4
25100000-2;19510000-4
25110000-5;34351100-3
25111000-2;34351100-3
25111100-3;34351100-3
25111200-4;34411200-3
25111300-5;34352000-9
25111310-8;34352100-0
25111320-1;34352200-1
25111330-4;34731800-8
25111400-6;34352300-2
25111500-7;19511000-1
25111510-0;19511100-2
25111520-3;19511200-3
25111530-6;19511300-4
25111600-8;33193225-2
25111700-9;34913100-1
25111710-2;34913300-3
25111800-0;34913200-2
25111900-1;34432100-5
25120000-8;19512000-8
25121000-5;19512000-8
25122000-2;19510000-4
25122100-3;31711400-7
25122110-6;44165110-8
25122120-9;44165210-9
25122130-2;44164310-3
25122200-4;34312100-8
25122210-7;34312100-8
25122220-0;34312500-2
25122230-3;34312600-3
25122240-6;34312700-4
25122300-5;33680000-0
25122310-8;33700000-7
25122320-1;33680000-0
25122340-7;33681000-7
25122400-6;44112200-0
25122410-9;44112200-0
25122420-2;39532000-0
25122421-9;37421000-5
25122500-7;44425100-6
25122510-0;44425100-6
25122520-3;44425200-7
25122530-6;44425300-8
25122540-9;44423810-2
25122550-2;44425400-9
25130000-1;19513000-5
